 2.5069e+3	7.5904e-21
 2.5169e+3	7.5663e-21
 2.5269e+3	7.5423e-21
 2.5369e+3	7.5185e-21
 2.5469e+3	7.4948e-21
 2.5569e+3	7.4713e-21
 2.5669e+3	7.4480e-21
 2.5769e+3	7.4248e-21
 2.5869e+3	7.4018e-21
 2.5969e+3	7.3789e-21
 2.6069e+3	7.3562e-21
 2.6169e+3	7.3336e-21
 2.6269e+3	7.3112e-21
 2.6369e+3	7.2889e-21
 2.6469e+3	7.2668e-21
 2.6569e+3	7.2448e-21
 2.6669e+3	7.2229e-21
 2.6769e+3	7.2012e-21
 2.6869e+3	7.1796e-21
 2.6969e+3	7.1582e-21
 2.7069e+3	7.1369e-21
 2.7169e+3	7.1157e-21
 2.7269e+3	7.0947e-21
 2.7369e+3	7.0738e-21
 2.7469e+3	7.0530e-21
 2.7569e+3	7.0324e-21
 2.7669e+3	7.0119e-21
 2.7769e+3	6.9915e-21
 2.7869e+3	6.9712e-21
 2.7969e+3	6.9511e-21
 2.8069e+3	6.9311e-21
 2.8169e+3	6.9112e-21
 2.8269e+3	6.8914e-21
 2.8369e+3	6.8718e-21
 2.8469e+3	6.8523e-21
 2.8569e+3	6.8329e-21
 2.8669e+3	6.8136e-21
 2.8769e+3	6.7944e-21
 2.8869e+3	6.7753e-21
 2.8969e+3	6.7564e-21
 2.9069e+3	6.7376e-21
 2.9169e+3	6.7188e-21
 2.9269e+3	6.7002e-21
 2.9369e+3	6.6817e-21
 2.9469e+3	6.6633e-21
 2.9569e+3	6.6450e-21
 2.9669e+3	6.6269e-21
 2.9769e+3	6.6088e-21
 2.9869e+3	6.5908e-21
 2.9969e+3	6.5730e-21
 3.0069e+3	6.5552e-21
 3.0169e+3	6.5375e-21
 3.0269e+3	6.5200e-21
 3.0369e+3	6.5025e-21
 3.0469e+3	6.4852e-21
 3.0569e+3	6.4679e-21
 3.0669e+3	6.4507e-21
 3.0769e+3	6.4337e-21
 3.0869e+3	6.4167e-21
 3.0969e+3	6.3998e-21
 3.1069e+3	6.3831e-21
 3.1169e+3	6.3664e-21
 3.1269e+3	6.3498e-21
 3.1369e+3	6.3333e-21
 3.1469e+3	6.3169e-21
 3.1569e+3	6.3006e-21
 3.1669e+3	6.2843e-21
 3.1769e+3	6.2682e-21
 3.1869e+3	6.2521e-21
 3.1969e+3	6.2362e-21
 3.2069e+3	6.2203e-21
 3.2169e+3	6.2045e-21
 3.2269e+3	6.1888e-21
 3.2369e+3	6.1732e-21
 3.2469e+3	6.1576e-21
 3.2569e+3	6.1422e-21
 3.2669e+3	6.1268e-21
 3.2769e+3	6.1115e-21
 3.2869e+3	6.0963e-21
 3.2969e+3	6.0812e-21
 3.3069e+3	6.0661e-21
 3.3169e+3	6.0512e-21
 3.3269e+3	6.0363e-21
 3.3369e+3	6.0214e-21
 3.3469e+3	6.0067e-21
 3.3569e+3	5.9921e-21
 3.3669e+3	5.9775e-21
 3.3769e+3	5.9630e-21
 3.3869e+3	5.9485e-21
 3.3969e+3	5.9342e-21
 3.4069e+3	5.9199e-21
 3.4169e+3	5.9057e-21
 3.4269e+3	5.8915e-21
 3.4369e+3	5.8775e-21
 3.4469e+3	5.8635e-21
 3.4569e+3	5.8495e-21
 3.4669e+3	5.8357e-21
 3.4769e+3	5.8219e-21
 3.4869e+3	5.8082e-21
 3.4969e+3	5.7945e-21
 3.5069e+3	5.7810e-21
 3.5169e+3	5.7674e-21
 3.5269e+3	5.7540e-21
 3.5369e+3	5.7406e-21
 3.5469e+3	5.7273e-21
 3.5569e+3	5.7141e-21
 3.5669e+3	5.7009e-21
 3.5769e+3	5.6878e-21
 3.5869e+3	5.6747e-21
 3.5969e+3	5.6617e-21
 3.6069e+3	5.6488e-21
 3.6169e+3	5.6359e-21
 3.6269e+3	5.6231e-21
 3.6369e+3	5.6104e-21
 3.6469e+3	5.5977e-21
 3.6569e+3	5.5851e-21
 3.6669e+3	5.5726e-21
 3.6769e+3	5.5601e-21
 3.6869e+3	5.5476e-21
 3.6969e+3	5.5352e-21
 3.7069e+3	5.5229e-21
 3.7169e+3	5.5107e-21
 3.7269e+3	5.4985e-21
 3.7369e+3	5.4863e-21
 3.7469e+3	5.4742e-21
 3.7569e+3	5.4622e-21
 3.7669e+3	5.4502e-21
 3.7769e+3	5.4383e-21
 3.7869e+3	5.4264e-21
 3.7969e+3	5.4146e-21
 3.8069e+3	5.4029e-21
 3.8169e+3	5.3912e-21
 3.8269e+3	5.3795e-21
 3.8369e+3	5.3679e-21
 3.8469e+3	5.3564e-21
 3.8569e+3	5.3449e-21
 3.8669e+3	5.3335e-21
 3.8769e+3	5.3221e-21
 3.8869e+3	5.3108e-21
 3.8969e+3	5.2995e-21
 3.9069e+3	5.2883e-21
 3.9169e+3	5.2771e-21
 3.9269e+3	5.2660e-21
 3.9369e+3	5.2549e-21
 3.9469e+3	5.2438e-21
 3.9569e+3	5.2329e-21
 3.9669e+3	5.2219e-21
 3.9769e+3	5.2111e-21
 3.9869e+3	5.2002e-21
 3.9969e+3	5.1894e-21
 4.0069e+3	5.1787e-21
 4.0169e+3	5.1680e-21
 4.0269e+3	5.1574e-21
 4.0369e+3	5.1468e-21
 4.0469e+3	5.1362e-21
 4.0569e+3	5.1257e-21
 4.0669e+3	5.1152e-21
 4.0769e+3	5.1048e-21
 4.0869e+3	5.0945e-21
 4.0969e+3	5.0841e-21
 4.1069e+3	5.0739e-21
 4.1169e+3	5.0636e-21
 4.1269e+3	5.0534e-21
 4.1369e+3	5.0433e-21
 4.1469e+3	5.0332e-21
 4.1569e+3	5.0231e-21
 4.1669e+3	5.0131e-21
 4.1769e+3	5.0031e-21
 4.1869e+3	4.9932e-21
 4.1969e+3	4.9833e-21
 4.2069e+3	4.9734e-21
 4.2169e+3	4.9636e-21
 4.2269e+3	4.9539e-21
